"JP04","157794/1","201106/1","110958/1","150306/1","174060/1","55813/1","122369/1","201552/1","183795/1","180813/1","119209/1","119582/1","147788/1","168691/1","108884/1","182684/1","172234/1","141551/1","192067/1","124018/1","124560/1","125602/1","147948/1","149931/1","168973/1","116321/1","198255/1","57132/1","127744/1","155594/1","16976/1","139431/1","120633/1","198436/1","115582/1","38640/1","64940/1","149071/1","163397/1","95776/1","56297/1","61092/1","118297/1","45508/1","77219/1","190138/1","186379/1","56145/1","134688/1","100152/1","83578/1","186653/1","168865/1","121503/1","51083/1","64695/1","48550/1","49893/1","104869/1","196290/1","181574/1","106777/1","72031/1","202651/1","55235/1","43350/1","162926/1","114404/1","134700/1","149803/1","34383/1","157927/1","98090/1","187520/1","206168/1","191287/1","184864/1","168282/1","147587/1","158676/1","161605/1","147782/1","160757/1","159004/1","60905/1","204358/1","149002/1","68682/1","32926/1","190241/1","75671/1","121072/1","132014/1","205644/1","166075/1","150385/1","118527/1","56693/1","42718/1","185522/1","138918/1","119033/1","49248/1","49112/1","167402/1","162468/1","63311/1","41066/1","192132/1","177243/1","190038/1","180705/1","144736/1","34025/1","186879/1","135005/1","107731/1","48722/1","33811/1","34276/1","137904/1","94692/1","53378/1","101202/1","56960/1","18017/1","35482/1","200282/1","63017/1","189476/1","166589/1","80946/1","135085/1","108661/1","137407/1","167450/1","52708/1","148438/1","59031/1","129229/1","125415/1","103726/1","89819/1","58608/1","117149/1","106994/1","41421/1","197296/1","11068/1","27742/1","75008/1","110252/1","1561/1","65093/1","205276/1","extracted_numbers"
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.518,98.071,98.39,96.624,99.034,98.558,96.984,NA,94.872,NA,NA,97.097,98.878,98.708,NA,92.369,NA,96.955,NA,97.771,95.231,NA,NA,99.035,97.903,93.482,95,98.395,NA,NA,NA,NA,98.074,NA,NA,NA,NA,NA,NA,NA,NA,95.411,NA,NA,95.048,100,NA,NA,NA,78.168,NA,NA,NA,93.76,98.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,NA,NA,102
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.891,98.259,99.049,98.578,97.249,98.889,98.257,NA,96.998,NA,NA,96.094,98.576,98.873,NA,91.981,NA,98.894,NA,99.365,94.669,NA,NA,97.943,95.023,99.04,96.244,97.619,NA,NA,NA,NA,98.892,NA,NA,NA,NA,NA,NA,NA,NA,93.427,NA,NA,97.484,NA,NA,NA,NA,87.631,NA,NA,NA,97.179,95.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.438,NA,NA,103
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.403,99.57,97.222,98.93,97.968,98.712,98.82,NA,96.928,NA,NA,97.642,97.158,99.356,NA,97.519,NA,97.966,NA,99.247,94.344,NA,NA,98.389,98.604,95.541,98.499,99.143,NA,NA,NA,NA,98.714,NA,NA,NA,NA,NA,NA,NA,NA,97.213,NA,NA,98.174,NA,NA,NA,NA,80.657,NA,NA,NA,95.957,96.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.403,NA,NA,104
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97.727,97.4,98.947,99.476,98.778,99.298,NA,98.421,NA,NA,99.299,98.611,98.77,93.766,97.906,NA,98.609,NA,98.261,95.304,NA,NA,99.124,98.08,97.049,98.252,99.825,NA,NA,NA,NA,98.264,NA,NA,NA,NA,NA,NA,NA,NA,95.812,NA,NA,98.258,NA,NA,NA,NA,83.363,NA,NA,NA,95.819,89.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.764,NA,NA,105
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.995,97.809,98.549,99.216,98.143,98.51,98.32,NA,97.952,NA,NA,97.397,97.519,98.582,93.21,95.991,NA,97.731,NA,97.549,96.632,NA,NA,98.128,98.882,98.067,98.066,98.92,NA,NA,NA,NA,98.588,NA,NA,NA,NA,NA,NA,NA,NA,94.266,NA,NA,97.803,NA,NA,NA,NA,83.701,NA,NA,NA,92.783,93.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.471,NA,NA,106
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.656,98.101,96.148,98.735,86.59,99.13,98.022,NA,98.884,NA,NA,98.493,97.013,98.659,97.093,97.056,NA,96.185,NA,97.636,98.173,NA,NA,99.365,98.573,97.087,98.344,98.817,NA,NA,NA,NA,95.543,NA,NA,NA,NA,NA,NA,NA,NA,91.924,NA,NA,98.336,NA,NA,NA,NA,83.295,NA,NA,NA,94.91,97.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.146,98.295,97.577,99.075,97.153,98.502,98.438,NA,99.358,98.563,NA,98.58,99.001,98.862,97.514,96.094,NA,95.757,NA,98.301,96.681,NA,NA,98.652,97.945,95.977,98.652,98.93,NA,NA,NA,NA,95.393,NA,NA,NA,NA,NA,NA,NA,NA,94.326,NA,NA,99.218,NA,NA,NA,NA,87.845,NA,NA,NA,96.751,95.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.589,97.895,NA,108
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.694,98.295,97.585,99.39,97.314,98.299,99.756,NA,98.301,98.66,NA,99.139,99.145,97.686,95.51,95.647,NA,94.872,NA,97.7,98.519,NA,NA,98.049,97.455,97.939,97.929,99.635,NA,NA,NA,NA,96.85,NA,NA,NA,NA,NA,NA,NA,NA,95.146,NA,NA,99.024,NA,NA,NA,NA,95.186,NA,NA,NA,94.591,96.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.675,96.481,NA,109
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.203,97.731,96.748,99.515,99.026,98.374,99.676,NA,99.191,99.515,NA,97.403,99.024,98.055,96.44,97.059,NA,96.596,NA,95.345,98.211,NA,NA,99.19,99.675,96.926,97.735,99.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.226,NA,NA,98.374,NA,NA,NA,NA,93.506,NA,NA,NA,99.029,97.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.967,NA,NA,110
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.289,97.757,98.81,98.532,98.219,98.12,98.784,NA,99.264,96.784,98.814,99.047,98.955,97.236,95.007,95.493,NA,95.791,NA,98.163,96.461,NA,NA,98.701,NA,98.056,98.302,98.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.554,NA,NA,97.765,NA,NA,NA,NA,77.604,NA,NA,NA,96.727,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.946,NA,NA,111
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.883,99.437,98.873,98.596,97.493,97.759,99.435,NA,98.028,99.718,100,98.028,99.435,99.435,NA,96.884,NA,98.876,NA,NA,97.135,NA,NA,98.31,NA,96.1,99.155,97.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.575,NA,NA,NA,NA,NA,NA,NA,78.193,NA,NA,NA,98.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.932,NA,NA,112
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.27,97.38,98.54,99.27,95.224,97.11,97.258,NA,97.384,98.977,98.98,96.532,98.248,99.005,96.632,95.64,NA,98.834,NA,NA,97.093,100,NA,99.417,NA,98.983,95.552,95.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.831,NA,NA,NA,NA,NA,NA,NA,89.072,NA,NA,NA,97.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.22,NA,NA,113
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.598,96.813,100,99.598,97.6,97.222,100,NA,100,97.992,100,96.838,99.197,98.406,95.294,99.197,NA,98.008,NA,NA,98.4,98.81,NA,99.6,NA,85.603,NA,98.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.582,NA,NA,NA,NA,NA,NA,NA,78.138,NA,NA,NA,96.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.215,99.001,98.861,99.5,97.514,98.861,98.218,NA,98.435,98.717,98.717,97.019,98.717,98.429,97.94,98.284,NA,98.009,NA,NA,94.947,99.001,NA,98.716,NA,95.946,NA,98.784,NA,NA,NA,98.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.306,NA,NA,NA,NA,NA,NA,NA,86.12,NA,NA,NA,97.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.291,NA,NA,115
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.991,97.305,98.721,98.952,97.688,98.331,98.606,97.348,98.681,99.068,99.378,97.213,94.142,97.108,96.721,97.635,NA,95.883,NA,NA,97.643,98.72,NA,98.182,NA,97.478,NA,99.457,NA,NA,NA,99.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.395,NA,NA,NA,NA,NA,NA,NA,83.391,NA,NA,NA,96.909,NA,NA,NA,NA,NA,NA,NA,99.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.146,NA,NA,116
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.651,97.889,98.478,98.9,98.024,NA,98.028,98.145,98.691,98.733,98.226,98.985,98.309,98.186,97.352,98.604,NA,94.566,NA,NA,95.153,99.324,NA,99.535,NA,97.138,NA,98.862,NA,NA,NA,98.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.36,NA,NA,NA,NA,NA,NA,NA,86.265,NA,NA,NA,96.261,NA,NA,NA,NA,NA,NA,NA,99.281,NA,NA,NA,97.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.983,NA,NA,117
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.55,96.044,NA,99.08,98.093,NA,97.788,97.563,98.695,99.54,98.542,98.696,98.93,98.087,96.861,98.618,NA,98.011,NA,NA,96.557,99.233,NA,98.466,NA,97.944,NA,99.464,NA,NA,NA,98.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.058,NA,NA,NA,NA,NA,NA,NA,90.062,NA,NA,NA,96.431,NA,NA,NA,NA,NA,NA,NA,98.168,NA,NA,NA,96.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.151,NA,NA,118
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.364,95.455,NA,98.712,98.715,NA,98.713,96.078,98.256,98.239,99.176,97.605,98.944,97.186,96.744,98.832,NA,97.19,NA,NA,91.695,98.707,NA,98.829,NA,97.433,NA,99.18,NA,NA,NA,96.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.537,NA,NA,NA,96.672,NA,NA,NA,NA,NA,NA,NA,98.262,NA,NA,NA,98.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.881,NA,NA,119
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.746,99.111,NA,96.899,97.215,NA,97.722,98.728,100,99.237,98.235,NA,98.454,97.338,96.981,97.089,NA,97.898,NA,NA,97.797,96.835,NA,99.365,NA,97.468,NA,99.618,NA,NA,NA,99.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.492,NA,NA,NA,97.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.464,NA,NA,120
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.68,92.734,NA,97.377,98.033,NA,97.068,96.053,98.35,97.377,97.386,NA,NA,98.68,95.652,97.039,NA,98.693,NA,NA,NA,99.01,NA,99.34,NA,94.098,NA,98.68,NA,NA,NA,99.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.366,NA,NA,NA,96.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.771,NA,NA,121
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.763,97.602,NA,98.786,97.171,NA,98.714,97.257,98.473,98.729,98.689,NA,NA,98.506,96.359,98.475,NA,97.207,NA,NA,NA,98.707,NA,97.417,NA,96.092,NA,97.842,NA,NA,NA,98.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.07,97.947,97.939,NA,NA,98.704,NA,98.493,NA,NA,98.122,98.101,88.458,NA,NA,NA,86.882,NA,NA,122
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.442,94.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.874,97.649,NA,98.549,NA,NA,98.093,97.56,98.313,99.004,98.113,NA,NA,98.508,96.008,97.71,NA,97.339,NA,NA,NA,98.742,NA,98.527,NA,NA,NA,98.791,NA,NA,NA,98.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.891,NA,NA,NA,NA,NA,98.275,NA,NA,NA,NA,96.738,98.492,98.611,NA,98.74,98.306,95.055,98.552,NA,NA,97.95,98.792,91.062,88.963,NA,NA,78.618,NA,97.333,123
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.635,96.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,93.72,NA,NA,NA,NA,NA,94.884,NA,99.517,NA,NA,NA,100,94.762,98.039,NA,NA,NA,NA,NA,99.517,NA,97.101,NA,NA,NA,NA,NA,NA,NA,99.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.618,NA,NA,NA,NA,97.98,98.551,93.365,NA,98.551,99.034,95.652,97.115,NA,NA,99.517,98.551,86.321,96.61,NA,NA,NA,NA,NA,124
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.68,97.956,97.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.496,98.667,NA,NA,NA,NA,NA,95.884,NA,97.319,NA,NA,NA,98.772,92.593,97.162,NA,NA,NA,NA,NA,98.456,NA,99.352,NA,NA,NA,NA,NA,NA,NA,98.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.184,NA,NA,NA,NA,96.55,99.226,94.754,NA,98.408,97.818,97.028,98.681,NA,NA,98.136,98.005,92.449,89.102,NA,NA,NA,NA,NA,125
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.793,98.146,96.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.231,NA,NA,NA,NA,NA,NA,97.934,NA,98.552,NA,NA,NA,98.139,95.02,98.047,NA,NA,NA,NA,NA,99.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.631,NA,NA,NA,NA,98.144,NA,NA,NA,NA,94.473,99.276,96.193,NA,97.934,96.381,97.84,98.865,NA,NA,99.277,97.718,96.878,86.473,NA,NA,NA,NA,NA,126
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.925,98.83,98.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.167,NA,NA,NA,NA,NA,NA,99.25,NA,97.925,NA,NA,NA,98.257,94.064,98.421,NA,NA,NA,NA,NA,99.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.272,NA,NA,NA,NA,98.915,NA,NA,NA,NA,98.007,98.837,95.203,92.236,98.585,99.334,97.157,99.167,NA,NA,97.338,99.249,92.739,89.672,NA,NA,NA,NA,NA,127
