"OrNV-Ma07","41048/1","34828/1","29069/1","29099/1","38635/1","43280/1","3335/1","32540/1","43139/1","39448/1","35241/1","18077/1","31426/1","20610/1","19190/1","43266/1","5723/1","40009/1","32538/1","19256/1","3332/1","30211/1","29070/1","34829/1","41031/1","41059/1","35214/1","29059/1","41069/1","30194/1","44796/1","32554/1","5703/1","44743/1","41041/1","34830/1","30217/1","37980/1","29058/1","43267/1","4533/1","18076/1","38659/1","5702/1","41062/1","31427/1","41030/1","29093/1","43192/1","41047/1","43279/1","41071/1","37895/1","25404/1","32107/1","29080/1","44780/1","19228/1","13415/1","39509/1","38665/1","16947/1","20620/1","41929/1","30193/1","32134/1","37902/1","25461/1","43292/1","29081/1","7901/1","19220/1","43270/1","44783/1","4544/1","32539/1","30199/1","29056/1","20648/1","29094/1","30212/1","7899/1","4536/1","4543/1","44751/1","5701/1","8523/1","30219/1","37998/1","41072/1","20627/1","30201/1","44773/1","38646/1","32068/1","39521/1","23712/1","40359/1","25424/1","35240/1","32098/1","40358/1","3740/1","44791/1","39516/1","8510/1","24623/1","19242/1","25448/1","30186/1","44729/1","35273/1","13876/1","43152/1","8553/1","41924/1","38668/1","37860/1","40361/1","1888/1","44804/1","37859/1","20629/1","19184/1","30190/1","19257/1","39461/1","40350/1","32090/1","38633/1","40362/1","30183/1","19214/1","19235/1","44808/1","20604/1","44840/1","7904/1","39413/1","44834/1","44813/1","8548/1","44741/1","35216/1","39424/1","20622/1","24633/1","1898/1","33356/1","1843/1","13881/1","23754/1","extracted_numbers"
100,NA,96.97,97.849,95.69,NA,98.06,NA,97.624,NA,98.707,NA,92.994,NA,97.991,NA,95.319,NA,85.129,96.996,98.485,97.425,NA,97.639,NA,NA,NA,NA,NA,NA,NA,NA,96.833,97.835,NA,97.835,NA,NA,NA,96.588,NA,NA,NA,94.635,97.629,NA,NA,NA,NA,NA,96.162,96.76,NA,NA,94.828,93.498,98.918,97.629,NA,NA,97.192,NA,NA,NA,NA,NA,NA,NA,NA,96.197,NA,98.701,NA,97.321,NA,93.053,NA,98.498,93.133,NA,93.362,99.134,95.043,96.178,98.881,99.136,NA,NA,91.314,NA,93.376,NA,97.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.982,98.052,NA,NA,96.559,97.425,96.112,97.321,95.248,96.32,97.408,94.635,95.309,98.488,97.419,92.889,NA,93.853,98.056,95.94,98.707,96.996,NA,95.973,NA,96.644,93.492,97.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
100,NA,94.915,98.295,88.827,NA,98.864,NA,98.864,NA,95.455,NA,90.909,NA,98.295,NA,96.023,NA,85.311,95.429,96.591,98.295,NA,95.429,NA,NA,NA,NA,NA,NA,NA,NA,98.295,96,NA,98.864,NA,NA,NA,96.591,NA,NA,NA,93.785,94.915,NA,NA,NA,NA,NA,96.023,97.661,NA,NA,96.023,96.629,97.74,95.531,NA,NA,94.318,NA,NA,NA,NA,NA,NA,NA,NA,94.886,NA,97.727,NA,98.295,NA,90.419,NA,96.591,87.709,NA,93.22,95.506,98.266,94.944,94.886,98.864,NA,NA,97.175,NA,94.886,NA,97.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.422,96.591,NA,NA,92.697,96.067,88.824,94.382,95.302,94.886,93.889,93.785,91.429,95,95.506,89.773,NA,85.106,93.82,92.697,93.785,97.727,94.949,97.688,NA,97.191,87.845,94.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
100,94.771,96.914,98.773,97.561,96.104,98.765,94.805,98.039,95.395,93.333,98.039,95.455,95.484,98.773,96.053,96.296,96.732,97.297,99.342,99.383,95.706,95.455,97.546,95.092,95.484,95.679,95.484,97.368,96.732,97.386,95.455,99.383,96.104,95.484,98.148,96.711,97.368,94.969,94.771,95.484,95.425,96.104,96.078,96.933,96.104,96.732,94.771,95.455,94.839,99.375,98.148,95.425,93.548,96.296,97.531,99.383,96.951,96.104,96.753,96.386,96.104,94.805,95.57,92.667,96.711,94.702,91.026,96.026,96.914,92.568,91.566,93.421,97.531,90.85,96.386,94.231,99.383,96.319,94.194,94.118,98.148,95.152,99.338,98.148,98.171,94.839,96.053,92.949,95.425,95.395,96.078,98.148,92.949,96.753,95.364,95.364,90.244,NA,95.679,98.039,96.753,94.839,NA,NA,96.364,97.531,NA,NA,98.765,96.914,96.951,97.546,99.383,98.16,97.561,95.122,96.078,98.765,98.765,95.21,100,96.053,95.152,98.765,94.444,96.951,97.531,94.805,94.771,93.21,95.21,92.81,89.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
100,NA,98.94,96.14,98.239,NA,98.582,NA,98.587,NA,99.293,NA,98.936,NA,97.895,NA,NA,NA,NA,97.872,96.113,95.775,NA,98.582,NA,NA,NA,NA,NA,NA,NA,NA,98.587,95.139,NA,98.936,NA,NA,NA,96.454,NA,NA,NA,91.93,98.246,NA,NA,NA,NA,NA,99.291,97.183,NA,NA,89.236,94.366,97.872,95.775,NA,NA,98.227,NA,NA,NA,NA,NA,NA,NA,NA,95.423,NA,98.944,NA,96.797,NA,95.088,NA,96.113,96.099,NA,95.76,96.099,95.423,98.246,95.486,98.233,NA,NA,95.775,NA,97.163,NA,97.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,98.227,NA,NA,99.291,97.887,93.125,99.291,96.97,95.745,97.887,95.122,98.592,98.233,96.842,95.745,97.88,94.014,94.681,98.944,94.366,97.426,98.233,94.056,NA,98.94,95.053,96.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
100,NA,98.589,97.362,96.937,NA,97.848,NA,97.351,NA,96.697,NA,97.27,NA,98.177,NA,97.669,NA,83.494,97.342,98.821,95.706,NA,97.599,NA,NA,NA,NA,NA,NA,NA,NA,98.594,95.25,NA,97.353,NA,92.166,NA,97.438,NA,NA,NA,95.706,97.279,NA,NA,NA,NA,NA,98.346,96.523,NA,NA,88.172,86.455,97.432,97.353,NA,NA,96.361,NA,NA,NA,NA,NA,NA,NA,NA,95.447,NA,93.745,NA,96.189,NA,97.678,NA,96.777,96.132,NA,96.205,97.022,96.03,98.339,96.299,96.026,NA,NA,93.987,NA,95.823,NA,97.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.923,97.436,NA,NA,97.192,97.601,93.388,97.769,93.869,98.098,98.254,95.727,97.355,98.505,97.362,92.787,98.67,94.65,96.927,98.558,98.168,97.68,98.176,94.118,NA,96.284,95.32,94.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
100,NA,96.536,96.596,94.795,NA,96.866,NA,95.164,NA,95.5,NA,97.164,NA,96.514,NA,97.888,NA,92.987,93.254,97.608,94.732,NA,96.872,NA,NA,NA,NA,NA,NA,NA,NA,95.883,95.05,NA,96.317,NA,93.948,NA,96.147,96.162,NA,NA,94.963,95.124,NA,NA,NA,NA,NA,97.892,94.785,NA,NA,94.429,NA,98.26,94.977,NA,NA,94.343,NA,NA,NA,NA,NA,NA,NA,NA,95.902,NA,94.977,95.402,96.136,NA,96.975,NA,96.337,95.784,NA,96,95.417,92.357,96.334,94.684,94.862,NA,NA,93.107,NA,95.712,NA,94.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.066,96.593,NA,NA,93.29,94.322,94.698,97.424,95.879,96.317,96.703,95.883,96.561,98.618,97.25,93.699,97.709,94.862,95.78,91.304,97.086,93.956,97.798,94.565,NA,96.168,94.612,95.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,102
100,NA,98.616,98.592,90.972,NA,97.552,NA,93.75,NA,98.958,NA,96.552,NA,93.08,NA,98.616,NA,97.595,99.306,97.924,97.938,NA,96.207,NA,NA,NA,NA,NA,NA,NA,NA,96.907,94.406,NA,97.222,NA,92.908,NA,95.486,96.22,NA,NA,94.792,98.611,NA,NA,NA,NA,NA,97.586,95.833,NA,NA,94.521,NA,96.54,96.564,NA,NA,98.611,NA,NA,NA,NA,NA,NA,NA,NA,96.864,NA,97.938,97.241,96.194,NA,96.564,NA,98.958,95.862,NA,NA,97.917,97.241,95.222,93.878,93.127,NA,NA,86.986,NA,98.913,NA,96.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.611,97.938,NA,NA,98.958,92.784,94.464,97.924,87.329,98.611,97.938,95.89,98.27,98.94,98.958,94.361,97.101,86.986,97.251,86.5,94.425,98.276,98.962,98.958,NA,96.207,96.22,94.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.27,NA,NA,NA,NA,NA,NA,NA,NA,103
100,NA,97.767,97.199,95.463,NA,98.134,98.24,93.569,NA,98.693,NA,97.765,NA,96.584,99.535,96.642,NA,97.664,97.295,97.952,96.744,96.667,98.062,NA,NA,NA,NA,NA,98.675,NA,NA,96.67,95.916,NA,97.02,NA,95.065,NA,96.071,98.047,NA,97.654,96.831,97.486,NA,NA,NA,NA,NA,96.645,97.39,NA,NA,96.037,NA,97.948,98.322,NA,NA,98.544,NA,NA,NA,NA,NA,NA,NA,NA,94.963,NA,95.985,95.459,91.736,NA,96.32,NA,97.398,95.304,NA,95.671,97.02,95.829,97.948,96.186,94.362,NA,NA,93.519,NA,97.02,NA,96.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.689,97.955,NA,NA,97.491,97.209,93.321,97.854,93.866,95.737,97.381,96.555,96.916,98.321,97.124,93.855,98.784,89.648,97.106,NA,97.3,97.761,98.224,96.276,NA,95.721,94.08,95.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104
100,NA,98.793,97.595,96.488,NA,98.791,98.291,97.087,NA,97.337,NA,97.043,NA,97.244,NA,96.524,NA,97.695,85.403,98.442,95.276,96.202,NA,NA,NA,NA,NA,98.817,97.5,NA,NA,96.936,95.283,NA,97.481,NA,94.056,NA,96.693,98.291,NA,97.391,94.795,97.596,NA,NA,NA,NA,NA,97.947,97.541,NA,94.882,95.329,NA,97.1,96.076,NA,NA,97.883,NA,NA,NA,NA,NA,NA,NA,NA,95.148,NA,94.713,95.205,96.233,NA,96.545,NA,97.235,96.685,NA,96.446,96.233,95.687,96.834,94.85,94.03,NA,NA,95.606,NA,94.755,NA,98.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.587,97.334,NA,NA,97.736,97.199,94.711,97.743,94.57,96.136,97.099,95.045,98.343,98.032,96.735,89.564,98.241,89.653,96.382,NA,96.393,97.688,98.391,96.235,NA,95.681,95.814,94.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105
100,NA,98.856,96.399,95.118,NA,96.748,98.541,98.537,NA,94.489,NA,95.942,NA,96.429,NA,91.814,NA,92.395,97.893,97.092,96.135,95.432,NA,NA,NA,NA,NA,97.727,96.795,NA,NA,98.691,97.557,NA,97.9,NA,94.693,NA,97.411,98.701,NA,97.893,96.266,91.688,NA,NA,NA,NA,NA,98.697,97.738,NA,97.98,97.403,NA,96.916,97.731,NA,NA,98.206,NA,NA,NA,96.907,NA,NA,NA,NA,95.238,NA,94.959,96.452,97.735,NA,94.184,NA,96.44,97.064,NA,99.12,98.86,95.928,96.091,90.391,98.058,NA,NA,95.955,NA,89.744,NA,95.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.869,98.052,NA,NA,98.546,97.72,95.745,97.886,97.249,95.52,96.434,94.83,97.735,98.544,92.496,96.16,99.513,98.217,93.7,NA,98.858,96.935,99.351,92.222,NA,96.94,85.965,96.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
100,NA,98.06,95.65,96.808,NA,96.613,98.383,97.822,NA,97.33,NA,98.987,NA,98.312,NA,96.04,98.407,90.6,97.816,97.488,97.494,96.132,NA,NA,94.965,NA,NA,99.11,97.579,NA,NA,97.539,96.845,NA,97.701,NA,97.167,NA,94.357,97.935,NA,95.974,96.648,96.716,NA,NA,NA,NA,NA,97.736,96.884,NA,NA,97.092,NA,97.573,97.131,NA,NA,97.411,NA,NA,NA,95.137,NA,NA,NA,NA,90.905,NA,95.531,95.544,93.931,NA,97.299,NA,96.295,97.175,NA,96.299,97.212,94.549,95.818,95.656,98.218,NA,NA,96.115,NA,94.749,NA,97.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.663,95.822,NA,NA,97.247,97.418,96.444,96.521,94.733,97.539,95.414,96.296,96.903,98.465,95.323,92.777,98.067,96.83,95.447,NA,96.829,97.978,98.218,94.598,NA,98.03,90.644,94.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.155,92.842,NA,NA,NA,NA,NA,NA,107
100,100,94.161,94.717,92.62,96.512,95.865,93.68,95.539,94.949,96.269,98.864,98.127,95.556,97.701,95.918,96.203,96.654,94.776,97.378,95.539,95.149,94.052,98.837,94.898,96.654,98.851,93.878,94.891,95.131,93.617,94.444,94.796,93.05,100,94.757,95.556,91.386,95.876,95.489,97.378,98.851,89.412,94.796,94.182,94.898,94.253,94.898,95.604,96.386,94.03,95.167,100,96.552,91.606,98.851,95.539,94.505,90.426,94.737,96.642,92.857,98.851,94.444,90.809,100,94.737,93.258,100,94.853,100,90.706,92.963,93.625,98.851,94.052,98.851,92.135,95.203,94.898,92.937,92.91,94.444,90.741,94.485,96.667,100,91.575,83.058,94.253,95.896,96.591,94.096,93.878,98.851,94.949,94.898,93.333,NA,100,100,92.857,96.552,NA,NA,95.911,96.226,NA,NA,95.911,93.657,92.193,93.657,92.989,92.989,94.052,92.946,94.465,96.296,87.938,94.505,97.004,91.418,97.004,95.402,96.283,91.459,98.134,90.406,91.304,91.912,87.085,90.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
100,92.857,99.524,93.365,99.029,96.078,97.63,97.143,99.048,95.484,95.122,98.077,98.095,95.455,97.436,95.541,98.578,88.372,97.63,96.19,96.682,97.156,94.419,98.077,96.178,95.755,97.436,95.455,93.953,99.048,97.436,95.425,99.052,96.078,94.805,94.34,95.395,94.811,96.078,93.333,90.625,93.413,96.682,97.63,92.958,96.178,95.425,93.464,95.425,94.805,98.585,97.63,95.513,93.548,94.393,95.541,98.571,94.836,94.805,96.815,98.571,96.178,94.771,93.491,92.891,96.774,93.631,90.968,96.104,91.667,92.568,92.925,91.981,97.17,91.447,95.37,94.304,94.811,95.122,94.304,95.714,96.795,94.393,95.169,96.651,97.512,95.625,98.578,93.197,94.118,97.143,96.154,93.897,91.617,96.815,92.216,94.839,91.772,NA,97.436,98.077,96.815,93.631,NA,NA,98.571,93.488,NA,NA,90.952,98.571,94.686,97.573,95.775,97.143,99.052,93.365,97.17,98.578,91.469,99.048,94.86,94.787,97.642,96.078,96.729,98.578,98.095,97.143,98.095,94.836,90.047,95.714,86.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
100,NA,98.039,96.078,98.065,NA,98.693,98.693,98.039,NA,91.558,NA,94.771,NA,NA,NA,96.104,96.795,95.513,100,97.419,96.104,98.413,NA,NA,96.732,NA,NA,92.157,100,NA,NA,99.351,91.667,NA,100,NA,96.026,NA,95.425,97.403,NA,98.693,98.039,99.346,NA,NA,NA,NA,NA,98.693,98.039,NA,NA,95.455,NA,89.61,98.052,NA,NA,100,NA,NA,NA,88.618,NA,NA,NA,NA,94.771,NA,96.104,99.346,NA,NA,95.484,NA,98.039,92.568,NA,98.71,96.732,94.771,94.839,91.026,94.118,NA,98.039,NA,NA,87.821,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,91.503,NA,NA,96.154,98.71,98.039,98.675,94.872,98.065,96.732,95.395,98.052,98.693,98.693,99.333,98.052,99.346,98.039,NA,96.732,97.436,99.346,97.452,NA,94.771,96.129,92.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110
100,NA,100,97.386,99.346,NA,100,98.052,100,NA,98.693,NA,96.104,NA,NA,NA,99.351,100,98.039,99.351,99.346,97.403,96.104,NA,NA,NA,NA,NA,95.513,100,NA,NA,98.039,89.677,NA,97.08,NA,93.59,NA,91.613,98.693,NA,97.452,98.693,99.351,NA,NA,NA,NA,90.385,90.968,100,NA,NA,97.452,NA,98.693,99.351,NA,NA,94.194,NA,NA,NA,90.435,NA,NA,NA,NA,99.346,NA,85.897,93.506,97.386,NA,97.386,NA,95.455,96.753,NA,98.039,98.039,98.693,96.732,95.425,99.346,NA,100,88.961,NA,99.346,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.693,96.732,NA,NA,98.039,94.118,99.346,100,97.386,100,98.039,92.994,94.771,100,100,92.81,98.693,100,100,NA,97.386,94.771,NA,100,NA,97.351,84.177,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
100,NA,97.444,97.263,98.514,NA,98.438,97.584,96.345,NA,97.07,NA,98.438,NA,NA,NA,98.747,98.044,96.868,98.183,97.118,92.946,89.717,NA,NA,95.537,NA,NA,96.25,98.273,NA,NA,97.356,91.886,NA,92.846,NA,95.618,NA,95.963,98.59,NA,96.241,96.169,98.205,NA,NA,NA,99.214,97.494,97.664,97.114,NA,97.198,96.429,NA,96.654,97.04,NA,NA,95.71,NA,NA,NA,94.186,NA,NA,97.183,NA,95.645,NA,95.027,94.483,96.175,NA,97.185,NA,97.344,95.743,NA,96.654,97.125,94.679,96.392,91.071,99.217,NA,97.969,95.171,NA,97.809,NA,97.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.826,95.194,NA,NA,96.812,98.044,94.136,97.74,92.857,98.44,97.66,95.988,97.43,98.044,95.149,96.354,97.894,98.592,98.592,NA,98.283,96.579,NA,96.267,NA,96.573,89.429,96.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.059,NA,NA,NA,NA,NA,112
100,NA,98.522,97.686,97.612,NA,97.683,96.772,97.259,NA,97.896,NA,98.385,NA,NA,99.845,98.662,96.711,97.535,97.678,97.4,96.711,90.72,NA,NA,98.246,NA,NA,95.737,96.092,NA,NA,97.745,96.899,NA,98.105,100,96.406,NA,97.468,98.944,NA,97.614,96.86,96.646,NA,NA,NA,97.123,96.237,95.231,98.316,NA,96.849,95.789,NA,97.542,97.959,NA,NA,96.987,NA,NA,NA,96.692,NA,NA,96.076,NA,95.192,NA,94.212,95.088,94.274,NA,96.436,NA,98.024,96.603,NA,97.263,97.046,95.129,95.607,94.619,97.181,NA,97.616,96.685,NA,93.115,NA,97.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.436,97.818,NA,NA,96.851,98.109,95.175,97.622,92.453,98.169,98.383,95.728,98.242,99.294,97.051,96.991,98.59,96.456,97.887,NA,94.553,97.139,NA,96.765,NA,98.17,95.81,97.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113
100,NA,98.87,96.792,96.574,NA,98.714,99.032,96.383,NA,98.795,NA,98.391,95.838,NA,96.965,98.315,96.08,95.977,96.483,97.984,94.174,92.137,NA,NA,97.747,NA,NA,98.077,96.632,NA,NA,97.43,95.215,NA,98.713,97.674,97.663,NA,96.386,96.168,NA,97.504,95.188,96.616,NA,95.989,NA,95.414,94.775,95.927,97.673,NA,97.992,95.923,NA,96.867,96.712,NA,NA,96.582,NA,NA,NA,97.271,NA,NA,96.552,NA,94.631,NA,91.905,95.91,96.195,NA,96.01,NA,97.913,96.391,NA,NA,95.69,92.777,95.386,93.59,97.992,93.09,99.436,95.575,NA,95.994,NA,98.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.551,96.491,NA,NA,96.699,96.302,94.808,98.401,91.063,97.18,96.237,94.484,97.51,98.873,98.548,96.006,96.862,97.833,98.713,NA,97.598,95.128,NA,96.187,NA,97.345,93.269,94.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
100,97.976,99.342,95.256,97.561,NA,98.316,97.844,96.975,NA,98.405,NA,98.966,97.18,NA,95.717,97.944,98.404,97.388,97.746,98.221,95.915,96.093,NA,NA,97.822,NA,NA,97.561,98.221,NA,NA,98.218,95.122,NA,97.846,98.127,98.124,NA,94.986,98.782,NA,95.978,95.62,96.542,NA,97.568,NA,97.67,98.351,97.655,98.405,NA,97.47,95.429,NA,98.126,95.514,NA,NA,98.221,NA,NA,NA,95.97,NA,NA,96.168,NA,95.652,NA,95.229,95.167,94.972,NA,97.004,NA,98.685,96.819,NA,NA,98.036,94.101,97.566,94.59,97.657,98.126,98.413,94.787,NA,95.907,NA,98.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.344,97.672,NA,NA,96.825,97.097,97.183,98.12,92.479,96.143,93.476,96.5,97.185,96.729,98.124,98.122,96.919,98.782,99.453,NA,96.157,98.313,NA,97.816,NA,97.753,97.29,96.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115
100,97.914,99.104,97.914,96.142,NA,99.255,96.418,97.92,NA,99.701,NA,98.957,96.582,NA,96.28,98.214,98.512,98.958,98.96,97.623,96.893,97.758,NA,NA,98.214,NA,NA,99.552,96.889,NA,NA,97.91,96.588,NA,98.212,97.637,97.329,NA,96.413,98.06,NA,98.806,94.507,96.898,NA,97.189,NA,98.958,98.655,97.765,91.84,NA,97.637,96.029,NA,97.054,96.471,NA,NA,94.387,NA,NA,NA,96.291,NA,NA,96.861,NA,90,NA,94.551,96.307,96.726,NA,97.91,NA,98.806,97.289,NA,NA,98.512,94.962,95.147,95.691,96.726,93.63,97.459,97.019,NA,97.917,NA,97.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.659,97.037,NA,NA,97.771,94.109,95.672,98.065,94.37,96.588,98.498,94.265,98.661,97.615,98.957,96.439,98.206,95.49,NA,NA,95.14,97.015,NA,97.164,NA,97.92,95.783,95.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
100,99.369,97.845,95.472,96.633,NA,97.75,98.485,97.497,NA,97.121,NA,99.245,96.943,NA,98.991,98.111,97.107,95.859,97.121,96.977,95.226,96.992,NA,NA,97.358,NA,NA,96.754,95.906,NA,NA,97.362,84.453,NA,97.985,98.742,96.12,NA,94.638,98.123,NA,98.375,95.696,95.358,NA,96.595,NA,96.902,97.236,96.513,91.406,NA,96.992,95.494,NA,98.865,97.325,NA,NA,96.992,NA,NA,NA,95.489,NA,NA,96.795,NA,92.893,NA,95.113,95.533,95.696,92.453,97.997,NA,99.371,97.481,NA,NA,97.862,97.092,96.766,92.982,98.243,98.498,95.718,97.121,NA,96.843,NA,95.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.358,96.522,NA,NA,98.123,98.116,93.047,97.114,93.3,97.856,97.982,95.051,96.985,97.491,99.621,96.985,97.744,96.612,NA,NA,95.167,98.241,NA,98.489,NA,97.753,96.617,96.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
100,98.678,98.763,96.831,96.014,NA,98.59,98.067,99.031,NA,98.413,NA,98.239,97.797,NA,98.41,98.764,96.08,96.72,98.502,97.88,96.924,97.364,NA,NA,95.793,NA,NA,98.414,97.884,NA,NA,97.445,93.589,NA,94.318,98.158,95.778,NA,96.042,97.887,NA,95.343,95.482,97.434,NA,97.79,NA,97.452,96.488,96.221,92.025,NA,97.445,94.005,NA,98.06,96.576,NA,NA,97.445,NA,NA,NA,96.655,NA,NA,95.855,NA,88.276,NA,96.658,95.443,96.497,97.431,98.06,NA,98.329,97.023,NA,NA,95.602,95.459,97.454,95.852,95.874,96.603,96.76,96.356,NA,94.133,NA,91.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.33,97.098,NA,NA,97.357,96.585,92.757,95.976,96.875,98.057,98.063,94.942,97.537,94.046,98.06,96.957,97.974,97.531,NA,NA,96.245,97.544,NA,96.693,NA,97.982,93.958,94.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118
100,98.098,97.955,97.339,98.102,NA,98.247,97.86,96.382,NA,97.433,NA,98.928,97.04,NA,98.928,98.1,93.695,98.033,97.911,98.245,95.866,97.184,NA,NA,97.092,NA,NA,97.707,96.496,NA,NA,96.976,81.443,NA,96.273,97.8,97.569,NA,97.425,98.001,NA,95.321,95.718,98.635,NA,96.615,NA,97.619,90.559,96.219,96.415,NA,98.586,96.842,NA,97.662,96.37,NA,NA,97.18,NA,NA,NA,94.402,NA,NA,96.215,NA,91.983,NA,94.724,96.796,96.555,96.031,98.147,NA,97.427,98.348,NA,NA,96.404,96.234,97.289,93.202,98.78,96.989,98.927,95.866,NA,94.538,NA,95.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.203,96.76,NA,NA,97.324,97.909,94.727,95.799,94.095,98.583,95.259,96.456,98.297,98.095,98.537,96.404,95.045,96.066,NA,NA,96.167,97.62,NA,96.843,NA,97.857,95.795,95.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.912,NA,NA,NA,NA,119
100,99.348,97.683,98.239,97.305,100,95.937,98.052,91.977,NA,97.132,NA,99.257,96.747,NA,97.689,98.517,97.214,95.753,98.239,97.41,94.09,94.771,NA,NA,97.315,NA,NA,98.426,98.699,NA,NA,95.644,90.344,NA,98.321,97.593,98.7,NA,95.668,96.485,NA,97.776,95.07,97.681,NA,98.223,NA,96.504,95.131,98.047,96.402,NA,96.218,96.498,NA,97.965,95.58,NA,NA,96,NA,NA,NA,91.773,NA,NA,94.09,NA,96.59,NA,96.855,94.867,95.509,93.646,91.416,NA,97.961,97.87,NA,NA,95.273,94.761,96.296,96.688,97.302,97.32,98.327,96.66,NA,97.772,NA,96.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.237,95.935,NA,NA,97.307,97.866,95.664,97.512,96.041,97.5,89.807,95.221,97.967,99.07,98.512,89.266,97.778,97.687,NA,NA,97.41,NA,NA,97.683,NA,97.222,96.535,95.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.31,93.667,NA,NA,NA,120
